06090,06580,43.5865553156,6.92224837943,Pégomas,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,7845.0,8045.0
06095,06530,43.6305294544,6.88166520884,Peymeinade,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,8116.0,8256.0
06104,06190,43.7638278953,7.4587361611,Roquebrune-Cap-Martin,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,12679.0,12371.0
06105,06330,43.6741732535,7.0530127273,Roquefort-les-Pins,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,6628.0,7276.0
06108,06550,43.5849092456,6.95049794824,La Roquette-sur-Siagne,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,5435.0,5436.0
06114,06730,43.745876244,7.28871372647,Saint-André-de-la-Roche,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,5420.0,5782.0
06123,06700,43.6859625772,7.18218791815,Saint-Laurent-du-Var,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,28919.0,30941.0
06149,06340,43.7433480978,7.33946073911,La Trinité,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,10222.0,10276.0
06152,06560,43.628288325,7.02954476696,Valbonne,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,13183.0,12754.0
06155,06220,43.5766472999,7.05836612893,Vallauris,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,25966.0,28025.0
06157,06140,43.7384640641,7.10194436087,Vence,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,18393.0,19415.0
06161,06270,43.6492560734,7.10728434873,Villeneuve-Loubet,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,14266.0,16779.0
07010,07100,45.2460902392,4.65026947295,Annonay,Ardèche,Auvergne-Rhône-Alpes,16698.0,16873.0
07019,07200,44.6102127084,4.39638981424,Aubenas,Ardèche,Auvergne-Rhône-Alpes,12248.0,12360.0
07042,07700,44.3830866916,4.61398365069,Bourg-Saint-Andéol,Ardèche,Auvergne-Rhône-Alpes,7201.0,7352.0
07102,07500,44.9301318307,4.86629603942,Guilherand-Granges,Ardèche,Auvergne-Rhône-Alpes,10862.0,11203.0
07186,07000,44.7225391147,4.59449538667,Privas,Ardèche,Auvergne-Rhône-Alpes,8321.0,8541.0
07281,07130,44.9410716967,4.82459034307,Saint-Péray,Ardèche,Auvergne-Rhône-Alpes,7572.0,7588.0
07319,07400,44.5432149708,4.66470569343,Le Teil,Ardèche,Auvergne-Rhône-Alpes,8449.0,8901.0
07324,07300,45.0535734386,4.81493474284,Tournon-sur-Rhône,Ardèche,Auvergne-Rhône-Alpes,10326.0,11191.0
08081,08120,49.8477354025,4.7508301548,Bogny-sur-Meuse,Ardennes,Grand Est,5240.0,5006.0
08105,08000,49.7752965803,4.71724655966,Charleville-Mézières,Ardennes,Grand Est,47847.0,46398.0
08190,08600,50.1424845969,4.83512248031,Givet,Ardennes,Grand Est,6699.0,6347.0
08328,08700,49.819774473,4.75390800409,Nouzonville,Ardennes,Grand Est,5997.0,5592.0
08362,08300,49.5131807048,4.3835241644,Rethel,Ardennes,Grand Est,7764.0,7425.0
08363,08500,49.9343612918,4.69218802167,Revin,Ardennes,Grand Est,6518.0,5815.0
08409,08200,49.697058875,4.9298505244,Sedan,Ardennes,Grand Est,17248.0,16608.0
09122,09000,42.9658502274,1.61037495894,Foix,Ariège,Occitanie,9706.0,9472.0
09160,09300,42.9336867312,1.84586953504,Lavelanet,Ariège,Occitanie,6205.0,6035.0
